id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at,course_id,combined_text,platform_encoded,level_encoded,price_encoded,rating_normalized,reviews_log,reviews_normalized,popularity_score
coursera_98,Coursera,AI Agent Developer,"Skills you'll gain: Prompt Engineering, ChatGPT, Generative AI Agents, AI Orchestration, Prompt Patterns, Generative AI, LangChain, OpenAI API, Ideation, Verification And Validation, Data Presentation, AI Workflows, LLM Application, Productivity, OpenAI, AI Personalization, Document Management, Responsible AI, AI Enablement, Software Development",Artificial Intelligence,"artificial, intelligence",Vanderbilt University,0.0,9600,Free,Beginner,English,,https://www.coursera.org/specializations/ai-agents,,2026-01-29T14:47:31.844174,86,agent developer skills gain prompt engineering chatgpt generative agents orchestration prompt patterns generative langchain openai api ideation verification validation data presentation workflows llm application productivity openai personalization document management responsible enablement software development artificial intelligence artificial intelligence,1,1,0.0,0.0,9.169622538697624,0.666602315106461,0.2666409260425844
coursera_99,Coursera,Google Business Intelligence,"Skills you'll gain: Data Modeling, Database Design, Stakeholder Engagement, Dashboard, Business Intelligence, Extract, Transform, Load, Tableau Software, Data Warehousing, Data Pipelines, Interactive Data Visualization, Business Reporting, Data-Driven Decision-Making, Data Visualization, Interviewing Skills, Applicant Tracking Systems, Business Process, AI Enablement, Business Analysis, Data Analysis, SQL",Artificial Intelligence,"artificial, intelligence",Google,0.0,6900,Free,Advanced,English,,https://www.coursera.org/professional-certificates/google-business-intelligence,,2026-01-29T14:47:32.033989,87,google business intelligence skills gain data modeling database design stakeholder engagement dashboard business intelligence extract transform load tableau software data warehousing data pipelines interactive data visualization business reporting data driven decision making data visualization interviewing skills applicant tracking systems business process enablement business analysis data analysis sql artificial intelligence artificial intelligence,1,3,0.0,0.0,8.839421607620602,0.6425977604830474,0.25703910419321896
coursera_100,Coursera,AI in Healthcare,"Skills you'll gain: Feature Engineering, Healthcare Ethics, Pharmaceuticals, Data Ethics, Clinical Research, Clinical Data Management, Health Systems, Healthcare Industry Knowledge, Clinical Research Ethics, Unstructured Data, Health Care, Model Deployment, Health Informatics, Data Mining, Managed Care, Model Evaluation, Responsible AI, Applied Machine Learning, Machine Learning, Artificial Intelligence",Artificial Intelligence,"artificial, intelligence",Stanford University,0.0,2500,Free,Beginner,English,,https://www.coursera.org/specializations/ai-healthcare,,2026-01-29T14:47:32.260385,88,healthcare skills gain feature engineering healthcare ethics pharmaceuticals data ethics clinical research clinical data management health systems healthcare industry knowledge clinical research ethics unstructured data health care model deployment health informatics data mining managed care model evaluation responsible applied machine machine artificial intelligence artificial intelligence artificial intelligence,1,1,0.0,0.0,7.824445930877619,0.568812265710684,0.2275249062842736
coursera_101,Coursera,Generative AI Strategic Leader,"Skills you'll gain: Prompt Engineering, ChatGPT, Generative AI Agents, Agentic Workflows, Prompt Patterns, AI Orchestration, Generative AI, Workflow Management, AI Enablement, Agentic systems, Strategic Decision-Making, Business Intelligence, Business Leadership, Data-Driven Decision-Making, Organizational Leadership, Automation, Strategic Planning, Talent Acquisition, Procurement, Planning",Artificial Intelligence,"artificial, intelligence",Vanderbilt University,0.0,9100,Free,Beginner,English,,https://www.coursera.org/specializations/generative-ai-strategic-leader,,2026-01-29T14:47:32.532451,89,generative strategic leader skills gain prompt engineering chatgpt generative agents agentic workflows prompt patterns orchestration generative workflow management enablement agentic systems strategic decision making business intelligence business leadership data driven decision making organizational leadership automation strategic planning talent acquisition procurement planning artificial intelligence artificial intelligence,1,1,0.0,0.0,9.116139576577355,0.662714274326411,0.2650857097305644
coursera_102,Coursera,Innovations in Investment Technology: Artificial Intelligence,"Skills you'll gain: Investment Management, Wealth Management, Asset Management, Investments, FinTech, Financial Trading, Portfolio Management, Artificial Intelligence, Big Data, Financial Market, Artificial Neural Networks, Automation, Machine Learning",Artificial Intelligence,"artificial, intelligence",University of Michigan,0.0,418000,Free,Beginner,English,,https://www.coursera.org/learn/invest-tech,,2026-01-29T14:47:32.741357,90,innovations investment technology artificial intelligence skills gain investment management wealth management asset management investments fintech financial trading portfolio management artificial intelligence big data financial market artificial neural networks automation machine artificial intelligence artificial intelligence,1,1,0.0,0.0,12.94323910384853,0.9409322046998189,0.37637288187992757
coursera_103,Coursera,Artificial Intelligence,"Skills you'll gain: Responsible AI, Artificial Intelligence, Generative AI, AI Product Strategy, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), OpenAI, Business Management, Supervised Learning, Market Intelligence, Human Machine Interfaces, Emerging Technologies, Deep Learning, Natural Language Processing, Market Data",Artificial Intelligence,"artificial, intelligence",Illinois Tech,0.0,55000,Free,Beginner,English,,https://www.coursera.org/learn/illinois-tech-artificial-intelligence,,2026-01-29T14:47:32.951054,91,artificial intelligence skills gain responsible artificial intelligence generative product strategy machine artificial intelligence machine openai business management supervised market intelligence human machine interfaces emerging technologies deep natural language processing market data artificial intelligence artificial intelligence,1,1,0.0,0.0,10.915106645867503,0.7934934430575398,0.3173973772230159
coursera_104,Coursera,AI Agents and Agentic AI in Python: Powered by Generative AI,"Skills you'll gain: Prompt Engineering, ChatGPT, Generative AI Agents, AI Orchestration, Prompt Patterns, LangChain, OpenAI API, AI Workflows, LLM Application, Productivity, OpenAI, AI Enablement, Agentic systems, Generative AI, Artificial Intelligence, Large Language Modeling, AI Security, Tool Calling, Creativity, Application Development",Artificial Intelligence,"artificial, intelligence",Vanderbilt University,0.0,8000,Free,Beginner,English,,https://www.coursera.org/specializations/ai-agents-python,,2026-01-29T14:47:33.152873,92,agents agentic python powered generative skills gain prompt engineering chatgpt generative agents orchestration prompt patterns langchain openai api workflows llm application productivity openai enablement agentic systems generative artificial intelligence large language modeling security tool calling creativity application development artificial intelligence artificial intelligence,1,1,0.0,0.0,8.987321812850125,0.6533496337247919,0.2613398534899168
coursera_105,Coursera,AI Infrastructure and Operations Fundamentals,"Skills you'll gain: Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Large Language Modeling, MLOps (Machine Learning Operations), Artificial Intelligence, Cloud Computing, Model Deployment, Cloud Infrastructure, AI Orchestration, Infrastructure Architecture, Data Infrastructure, Devops Tools, IT Infrastructure, Information Technology Operations, Deep Learning, Network Infrastructure, Hardware Architecture, Machine Learning, Data Centers, Computer Architecture",Artificial Intelligence,"artificial, intelligence",NVIDIA,0.0,461000,Subscription,Beginner,English,,https://www.coursera.org/learn/ai-infrastructure-operations-fundamentals,,2026-01-29T14:47:33.364716,93,infrastructure operations fundamentals skills gain artificial intelligence machine generative large language modeling mlops machine operations artificial intelligence cloud computing model deployment cloud infrastructure orchestration infrastructure architecture data infrastructure devops tools infrastructure information technology operations deep network infrastructure hardware architecture machine data centers computer architecture artificial intelligence artificial intelligence,1,1,1.0,0.0,13.04115549117383,0.948050413786665,0.37922016551466603
coursera_107,Coursera,Master of Science in Artificial Intelligence,"Skills you'll gain: User Story, New Product Development, Real-Time Operating Systems, Model Based Systems Engineering, Model Evaluation, Field-Programmable Gate Array (FPGA), Failure Analysis, Sustainable Business, Data Mining, Delegation Skills, Object Oriented Design, Sampling (Statistics), Proposal Writing, Supplier Management, Accountability, Data Ethics, Sustainability Reporting, Database Design, Generative AI, Sustainable Design",Artificial Intelligence,"artificial, intelligence",University of Colorado Boulder,0.0,0,Subscription,All Levels,English,,https://www.coursera.org/degrees/ms-artificial-intelligence-boulder,,2026-01-29T14:47:33.814676,94,master science artificial intelligence skills gain user story new product development real time operating systems model based systems engineering model evaluation field programmable gate array fpga failure analysis sustainable business data mining delegation skills object oriented design sampling statistics proposal writing supplier management accountability data ethics sustainability reporting database design generative sustainable design artificial intelligence artificial intelligence,1,0,1.0,0.0,0.0,0.0,0.0
coursera_110,Coursera,Neural Networks and Deep Learning,"Skills you'll gain: Deep Learning, Artificial Neural Networks, Convolutional Neural Networks, Applied Machine Learning, Supervised Learning, Recurrent Neural Networks (RNNs), Python Programming, Linear Algebra, Calculus",Deep Learning,"deep, learning",DeepLearning.AI,0.0,124000,Free,Intermediate,English,,https://www.coursera.org/learn/neural-networks-deep-learning,,2026-01-29T14:47:54.261500,95,neural networks deep skills gain deep artificial neural networks convolutional neural networks applied machine supervised recurrent neural networks rnns python programming linear algebra calculus deep deep,1,2,0.0,0.0,11.728044909070785,0.8525914621966025,0.341036584878641
coursera_111,Coursera,"IBM Deep Learning with PyTorch, Keras and Tensorflow","Skills you'll gain: Transfer Learning, PyTorch (Machine Learning Library), Model Evaluation, Vision Transformer (ViT), Keras (Neural Network Library), Deep Learning, Reinforcement Learning, Convolutional Neural Networks, Unsupervised Learning, Autoencoders, Artificial Neural Networks, Recurrent Neural Networks (RNNs), Machine Learning Methods, Generative AI, Generative Adversarial Networks (GANs), Logistic Regression, Tensorflow, Artificial Intelligence and Machine Learning (AI/ML), Image Analysis, Data Preprocessing",Deep Learning,"deep, learning",IBM,0.0,4100,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/ibm-deep-learning-with-pytorch-keras-tensorflow,,2026-01-29T14:47:54.456560,96,ibm deep pytorch keras tensorflow skills gain transfer pytorch machine library model evaluation vision transformer vit keras neural network library deep reinforcement convolutional neural networks unsupervised autoencoders artificial neural networks recurrent neural networks rnns machine methods generative generative adversarial networks gans logistic regression tensorflow artificial intelligence machine image analysis data preprocessing deep deep,1,2,0.0,0.0,8.31898612539206,0.6047637606806555,0.2419055042722622
coursera_113,Coursera,Introduction to Deep Learning & Neural Networks with Keras,"Skills you'll gain: Keras (Neural Network Library), Deep Learning, Transfer Learning, Artificial Neural Networks, Recurrent Neural Networks (RNNs), Convolutional Neural Networks, Image Analysis, Applied Machine Learning, Autoencoders, Classification And Regression Tree (CART), Regression Analysis, Network Architecture, Natural Language Processing, Machine Learning, Model Evaluation",Deep Learning,"deep, learning",IBM,0.0,2100,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-deep-learning-with-keras,,2026-01-29T14:47:54.840254,97,deep neural networks keras skills gain keras neural network library deep transfer artificial neural networks recurrent neural networks rnns convolutional neural networks image analysis applied machine autoencoders classification regression tree cart regression analysis network architecture natural language processing machine model evaluation deep deep,1,1,0.0,0.0,7.650168700845001,0.5561428668864893,0.2224571467545957
coursera_114,Coursera,Deep Learning with PyTorch,"Skills you'll gain: PyTorch (Machine Learning Library), Deep Learning, Convolutional Neural Networks, Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning Methods, Applied Machine Learning, Supervised Learning, Logistic Regression, Classification Algorithms, Model Evaluation",Deep Learning,"deep, learning",IBM,0.0,80000,Free,Intermediate,English,,https://www.coursera.org/learn/advanced-deep-learning-with-pytorch,,2026-01-29T14:47:55.031569,98,deep pytorch skills gain pytorch machine library deep convolutional neural networks artificial neural networks artificial intelligence machine machine methods applied machine supervised logistic regression classification algorithms model evaluation deep deep,1,2,0.0,0.0,11.289794413577894,0.8207320488282516,0.32829281953130063
coursera_115,Coursera,"Deep Learning with Python: CNN, ANN & RNN","Skills you'll gain: Model Evaluation, Convolutional Neural Networks, Data Preprocessing, Keras (Neural Network Library), Image Analysis, Deep Learning, Tensorflow, Computer Vision, Artificial Neural Networks, Recurrent Neural Networks (RNNs), Data Manipulation, Data Transformation, Financial Forecasting, Data Visualization, Time Series Analysis and Forecasting, Exploratory Data Analysis, Python Programming, Customer Analysis, Applied Machine Learning, Cloud Computing",Deep Learning,"deep, learning",EDUCBA,0.0,46000,Free,Beginner,English,,https://www.coursera.org/specializations/deep-learning-python-cnn-ann-rnn,,2026-01-29T14:47:55.236549,99,deep python cnn ann rnn skills gain model evaluation convolutional neural networks data preprocessing keras neural network library image analysis deep tensorflow computer vision artificial neural networks recurrent neural networks rnns data manipulation data transformation financial forecasting data visualization time series analysis forecasting exploratory data analysis python programming customer analysis applied machine cloud computing deep deep,1,1,0.0,0.0,10.736418414365376,0.7805033784939317,0.3122013513975727
coursera_116,Coursera,PyTorch for Deep Learning,"Skills you'll gain: PyTorch (Machine Learning Library), Model Deployment, Convolutional Neural Networks, Transfer Learning, Generative AI, Deep Learning, Image Analysis, MLOps (Machine Learning Operations), Data Pipelines, Embeddings, Artificial Neural Networks, Model Evaluation, Data Preprocessing, Software Visualization, Computer Vision, Natural Language Processing, Machine Learning",Deep Learning,"deep, learning",DeepLearning.AI,0.0,68000,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/pytorch-for-deep-learning,,2026-01-29T14:47:55.425760,100,pytorch deep skills gain pytorch machine library model deployment convolutional neural networks transfer generative deep image analysis mlops machine operations data pipelines embeddings artificial neural networks model evaluation data preprocessing software visualization computer vision natural language processing machine deep deep,1,2,0.0,0.0,11.127277689932466,0.8089176013121877,0.3235670405248751
coursera_117,Coursera,Learning Deep Learning,"Skills you'll gain: Large Language Modeling, Deep Learning, Prompt Engineering, Image Analysis, Model Deployment, Recurrent Neural Networks (RNNs), PyTorch (Machine Learning Library), Convolutional Neural Networks, Tensorflow, Vision Transformer (ViT), LLM Application, Transfer Learning, Computer Vision, Responsible AI, Natural Language Processing, Embeddings, Keras (Neural Network Library), Generative AI, Artificial Neural Networks, Multimodal Prompts",Deep Learning,"deep, learning",Pearson,0.0,0,Free,Intermediate,English,,https://www.coursera.org/specializations/pearson-learning-deep-learning-from-perception-to-large-language-models,,2026-01-29T14:47:55.621026,101,deep skills gain large language modeling deep prompt engineering image analysis model deployment recurrent neural networks rnns pytorch machine library convolutional neural networks tensorflow vision transformer vit llm application transfer computer vision responsible natural language processing embeddings keras neural network library generative artificial neural networks multimodal prompts deep deep,1,2,0.0,0.0,0.0,0.0,0.0
coursera_118,Coursera,TensorFlow 2 for Deep Learning,"Skills you'll gain: Tensorflow, Recurrent Neural Networks (RNNs), Autoencoders, Generative Model Architectures, Data Pipelines, Keras (Neural Network Library), Model Evaluation, Deep Learning, Image Analysis, Transfer Learning, Convolutional Neural Networks, Applied Machine Learning, Bayesian Statistics, Supervised Learning, Natural Language Processing, Computer Vision, Model Deployment, Artificial Neural Networks, Data Preprocessing, Probability Distribution",Deep Learning,"deep, learning",Imperial College London,0.0,720000,Free,Intermediate,English,,https://www.coursera.org/specializations/tensorflow2-deeplearning,,2026-01-29T14:47:55.812592,102,tensorflow deep skills gain tensorflow recurrent neural networks rnns autoencoders generative model architectures data pipelines keras neural network library model evaluation deep image analysis transfer convolutional neural networks applied machine bayesian statistics supervised natural language processing computer vision model deployment artificial neural networks data preprocessing probability distribution deep deep,1,2,0.0,0.0,13.487007879880162,0.9804624605479266,0.3921849842191707
coursera_120,Coursera,Deep Learning for Computer Vision,"Skills you'll gain: Model Evaluation, Computer Vision, Model Deployment, Anomaly Detection, Convolutional Neural Networks, Image Analysis, Transfer Learning, Matlab, Deep Learning, Artificial Neural Networks, Applied Machine Learning, PyTorch (Machine Learning Library), Data Preprocessing, Classification Algorithms, Data Visualization, Data Synthesis, Performance Tuning, Data Analysis",Deep Learning,"deep, learning",MathWorks,0.0,35000,Free,Beginner,English,,https://www.coursera.org/specializations/deep-learning-computer-vision,,2026-01-29T14:47:56.205167,103,deep computer vision skills gain model evaluation computer vision model deployment anomaly detection convolutional neural networks image analysis transfer matlab deep artificial neural networks applied machine pytorch machine library data preprocessing classification algorithms data visualization data synthesis performance tuning data analysis deep deep,1,1,0.0,0.0,10.463131911491967,0.7606363212913092,0.3042545285165237
coursera_123,Coursera,Deep Learning and Reinforcement Learning,"Skills you'll gain: Autoencoders, Recurrent Neural Networks (RNNs), Convolutional Neural Networks, Reinforcement Learning, Generative Adversarial Networks (GANs), Deep Learning, Unsupervised Learning, Machine Learning Methods, Transfer Learning, Artificial Neural Networks, Keras (Neural Network Library), Machine Learning, Artificial Intelligence, Computer Vision, Dimensionality Reduction, Model Evaluation",Deep Learning,"deep, learning",IBM,0.0,288000,Free,Intermediate,English,,https://www.coursera.org/learn/deep-learning-reinforcement-learning,,2026-01-29T14:47:56.786757,104,deep reinforcement skills gain autoencoders recurrent neural networks rnns convolutional neural networks reinforcement generative adversarial networks gans deep unsupervised machine methods transfer artificial neural networks keras neural network library machine artificial intelligence computer vision dimensionality reduction model evaluation deep deep,1,2,0.0,0.0,12.570719231334277,0.9138511979960866,0.3655404791984347
coursera_125,Coursera,Introduction to Deep Learning,"Skills you'll gain: Recurrent Neural Networks (RNNs), Artificial Intelligence and Machine Learning (AI/ML), Vision Transformer (ViT), PyTorch (Machine Learning Library), Keras (Neural Network Library), Large Language Modeling, Natural Language Processing, Embeddings, Network Model, Network Architecture",Deep Learning,"deep, learning",University of Colorado Boulder,0.0,0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-deep-learning-boulder,,2026-01-29T14:47:57.170637,105,deep skills gain recurrent neural networks rnns artificial intelligence machine vision transformer vit pytorch machine library keras neural network library large language modeling natural language processing embeddings network model network architecture deep deep,1,1,0.0,0.0,0.0,0.0,0.0
coursera_126,Coursera,Deep Learning with PyTorch : Image Segmentation,"Skills you'll gain: PyTorch (Machine Learning Library), Model Evaluation, Convolutional Neural Networks, Transfer Learning, Image Analysis, Deep Learning, Python Programming",Deep Learning,"deep, learning",Coursera,0.0,227000,Subscription,Intermediate,English,,https://www.coursera.org/projects/deep-learning-with-pytorch-image-segmentation,,2026-01-29T14:47:57.371216,106,deep pytorch image segmentation skills gain pytorch machine library model evaluation convolutional neural networks transfer image analysis deep python programming deep deep,1,2,1.0,0.0,12.33270970174018,0.8965486642467139,0.3586194656986856
coursera_128,Coursera,Deep Learning with PyTorch : Generative Adversarial Network,"Skills you'll gain: Generative Adversarial Networks (GANs), PyTorch (Machine Learning Library), Deep Learning, Convolutional Neural Networks, Image Analysis, Python Programming",Deep Learning,"deep, learning",Coursera,0.0,99000,Subscription,Intermediate,English,,https://www.coursera.org/projects/deep-learning-with-pytorch-generative-adversarial-network,,2026-01-29T14:47:57.750361,107,deep pytorch generative adversarial network skills gain generative adversarial networks gans pytorch machine library deep convolutional neural networks image analysis python programming deep deep,1,2,1.0,0.0,11.502885230075814,0.8362230716054677,0.3344892286421871
coursera_129,Coursera,Convolutional Neural Networks,"Skills you'll gain: Convolutional Neural Networks, Computer Vision, Image Analysis, Transfer Learning, Deep Learning, Artificial Neural Networks, Keras (Neural Network Library), Tensorflow, PyTorch (Machine Learning Library), Data Preprocessing",Deep Learning,"deep, learning",DeepLearning.AI,0.0,43000,Free,Intermediate,English,,https://www.coursera.org/learn/convolutional-neural-networks,,2026-01-29T14:47:57.946053,108,convolutional neural networks skills gain convolutional neural networks computer vision image analysis transfer deep artificial neural networks keras neural network library tensorflow pytorch machine library data preprocessing deep deep,1,2,0.0,0.0,10.668978650219241,0.7756007227171725,0.310240289086869
coursera_132,Coursera,Deep Learning with TensorFlow,"Skills you'll gain: Recurrent Neural Networks (RNNs), Transfer Learning, Tensorflow, Artificial Neural Networks, Embeddings, Keras (Neural Network Library), Deep Learning, Time Series Analysis and Forecasting, Image Analysis, Classification Algorithms, Convolutional Neural Networks, Natural Language Processing, Computer Vision, Forecasting, Supervised Learning, Machine Learning Algorithms, Machine Learning, Predictive Analytics, Model Evaluation, Predictive Modeling",Deep Learning,"deep, learning",Packt,0.0,0,Free,Intermediate,English,,https://www.coursera.org/specializations/packt-deep-learning-with-tensorflow,,2026-01-29T14:47:58.536076,109,deep tensorflow skills gain recurrent neural networks rnns transfer tensorflow artificial neural networks embeddings keras neural network library deep time series analysis forecasting image analysis classification algorithms convolutional neural networks natural language processing computer vision forecasting supervised machine algorithms machine predictive analytics model evaluation predictive modeling deep deep,1,2,0.0,0.0,0.0,0.0,0.0
coursera_134,Coursera,Python for Everybody,"Skills you'll gain: Database Design, Data Processing, Web Scraping, Data Visualization, Relational Databases, Restful API, Web Services, SQL, Databases, Data Visualization Software, JSON, Interactive Data Visualization, Extensible Markup Language (XML), Data Structures, Programming Principles, Data Cleansing, Network Protocols, Data Analysis, Python Programming, Computer Programming",Python Programming,python,University of Michigan,0.0,280000,Free,Beginner,English,,https://www.coursera.org/specializations/python,,2026-01-29T14:48:18.828433,110,python everybody skills gain database design data processing web scraping data visualization relational databases restful api web services sql databases data visualization software json interactive data visualization extensible markup language xml data structures programming principles data cleansing network protocols data analysis python programming computer programming python python programming,1,1,0.0,0.0,12.54254845357358,0.9118032722941966,0.3647213089176786
coursera_135,Coursera,Introduction to Data Analysis Using Python,"Skills you'll gain: Object Oriented Programming (OOP), Data Structures, Data Cleansing, Python Programming, Data Analysis, NumPy, Pandas (Python Package), Data Manipulation, Analytical Skills, Scripting, Algorithms, Debugging",Python Programming,python,Google,0.0,0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-data-analysis-using-python,,2026-01-29T14:48:19.060470,111,data analysis using python skills gain object oriented programming oop data structures data cleansing python programming data analysis numpy pandas python package data manipulation analytical skills scripting algorithms debugging python python programming,1,1,0.0,0.0,0.0,0.0,0.0
coursera_136,Coursera,Crash Course on Python,"Skills you'll gain: Program Development, Programming Principles, Python Programming, Computer Programming, Computational Thinking, Problem Management, Data Structures, Integrated Development Environments, Debugging, Development Environment",Python Programming,python,Google,0.0,40000,Free,Beginner,English,,https://www.coursera.org/learn/python-crash-course,,2026-01-29T14:48:19.254007,112,crash python skills gain program development programming principles python programming computer programming computational thinking problem management data structures integrated development environments debugging development environment python python programming,1,1,0.0,0.0,10.596659732783579,0.7703433680566989,0.3081373472226796
coursera_138,Coursera,Programming for Everybody (Getting Started with Python),"Skills you'll gain: Programming Principles, Computer Programming, Python Programming, Computational Thinking, Software Installation, Development Environment",Python Programming,python,University of Michigan,0.0,233000,Free,Beginner,English,,https://www.coursera.org/learn/python,,2026-01-29T14:48:19.647607,113,programming everybody getting started python skills gain programming principles computer programming python programming computational thinking software installation development environment python python programming,1,1,0.0,0.0,12.358798024384122,0.8984452021029129,0.3593780808411652
coursera_140,Coursera,Microsoft Python Development,"Skills you'll gain: Web Scraping, Data Structures, Git (Version Control System), Generative AI, Version Control, Matplotlib, Devops Tools, Plotly, DevOps, Agile Methodology, Web Development, Data Ethics, Flask (Web Framework), Data Visualization, Scripting, GitHub, Debugging, Data Analysis, Automation, Cloud Computing",Python Programming,python,Microsoft,0.0,610000,Free,Beginner,English,,https://www.coursera.org/professional-certificates/microsoft-python-developer,,2026-01-29T14:48:20.049000,114,microsoft python development skills gain web scraping data structures git version control system generative version control matplotlib devops tools plotly devops agile methodology web development data ethics flask web framework data visualization scripting github debugging data analysis automation cloud computing python python programming,1,1,0.0,0.0,13.321215875492413,0.9684099105673131,0.38736396422692526
coursera_142,Coursera,"Python Basics: Learn, Apply & Build Programs","Skills you'll gain: Software Installation, Data Validation, Python Programming, Program Development, Computational Thinking, Development Environment, Data Processing, Computer Programming, System Configuration, Algorithms, Debugging",Python Programming,python,EDUCBA,0.0,33000,Free,Beginner,English,,https://www.coursera.org/learn/python-basics-learn-apply-build-programs,,2026-01-29T14:48:20.468160,115,python basics apply build programs skills gain software installation data validation python programming program development computational thinking development environment data processing computer programming system configuration algorithms debugging python python programming,1,1,0.0,0.0,10.404293143019792,0.756358930470036,0.3025435721880144
coursera_143,Coursera,Learn Python,"Skills you'll gain: Object Oriented Programming (OOP), File I/O, Data Structures, Python Programming, Programming Principles, User Interface (UI), Computer Programming, Scripting, Software Engineering, Performance Tuning, Scripting Languages, Web Development, Computational Thinking, Debugging, Random Forest Algorithm, Software Development, Web Development Tools",Python Programming,python,Scrimba,0.0,54000,Free,Beginner,English,,https://www.coursera.org/specializations/learn-python,,2026-01-29T14:48:20.666098,116,python skills gain object oriented programming oop file data structures python programming programming principles user interface computer programming scripting software engineering performance tuning scripting languages web development computational thinking debugging random forest algorithm software development web development tools python python programming,1,1,0.0,0.0,10.896757843893464,0.7921595436714194,0.3168638174685678
coursera_144,Coursera,Python 3 Programming,"Skills you'll gain: Unified Modeling Language, JSON, Object Oriented Programming (OOP), File I/O, Software Design, Debugging, Object Oriented Design, Data Processing, Web Scraping, Unit Testing, Programming Principles, Program Development, Python Programming, Data Import/Export, Restful API, Image Analysis, Data Manipulation, Jupyter, Computer Programming, Data Structures",Python Programming,python,University of Michigan,0.0,23000,Free,Beginner,English,,https://www.coursera.org/specializations/python-3-programming,,2026-01-29T14:48:20.874242,117,python programming skills gain unified modeling language json object oriented programming oop file software design debugging object oriented design data processing web scraping unit testing programming principles program development python programming data import export restful api image analysis data manipulation jupyter computer programming data structures python python programming,1,1,0.0,0.0,10.043292972227004,0.7301153693432025,0.29204614773728105
coursera_145,Coursera,Python Basics,"Skills you'll gain: Debugging, Programming Principles, Program Development, Python Programming, Data Structures, Computer Programming, Computer Graphics, Diagram Design",Python Programming,python,University of Michigan,0.0,18000,Free,Beginner,English,,https://www.coursera.org/learn/python-basics,,2026-01-29T14:48:21.076796,118,python basics skills gain debugging programming principles program development python programming data structures computer programming computer graphics diagram design python python programming,1,1,0.0,0.0,9.798182590890704,0.7122966263179731,0.28491865052718923
coursera_146,Coursera,Programming in Python,"Skills you'll gain: Object Oriented Programming (OOP), Unit Testing, Test Driven Development (TDD), Programming Principles, Software Testing, Data Structures, Python Programming, Computer Programming, Development Environment, Debugging, Integrated Development Environments, Django (Web Framework), Cloud Hosting",Python Programming,python,Meta,0.0,1800,Free,Beginner,English,,https://www.coursera.org/learn/programming-in-python,,2026-01-29T14:48:21.283559,119,programming python skills gain object oriented programming oop unit testing test driven development tdd programming principles software testing data structures python programming computer programming development environment debugging integrated development environments django web framework cloud hosting python python programming,1,1,0.0,0.0,7.496097345175956,0.5449423706886203,0.2179769482754481
coursera_147,Coursera,Create Your First Python Program From UST,"Skills you'll gain: Bash (Scripting Language), Python Programming, Unix Shell, Command-Line Interface, Programming Principles, Computer Programming, Scripting, Scripting Languages, Development Environment, Data Structures",Python Programming,python,Coursera,0.0,3100,Subscription,Beginner,English,,https://www.coursera.org/projects/first-python-program-ust,,2026-01-29T14:48:21.484635,120,create your first python program ust skills gain bash scripting language python programming unix shell command line interface programming principles computer programming scripting scripting languages development environment data structures python python programming,1,1,1.0,0.0,8.03947991910045,0.5844445508752021,0.23377782035008085
coursera_148,Coursera,Python Developer: From Basics to Case Studies,"Skills you'll gain: Cryptography, Object Oriented Programming (OOP), File I/O, Encryption, Data Structures, Software Development, Data Visualization, Model Evaluation, Automation, Machine Learning Algorithms, Classification Algorithms, Data Preprocessing, Public Key Cryptography Standards (PKCS), Databases, Python Programming, Natural Language Processing, Algorithms, Key Management, Software Installation, Data Validation",Python Programming,python,EDUCBA,0.0,96000,Free,Beginner,English,,https://www.coursera.org/specializations/python-developer-basics-to-case-studies,,2026-01-29T14:48:21.687527,121,python developer basics case studies skills gain cryptography object oriented programming oop file encryption data structures software development data visualization model evaluation automation machine algorithms classification algorithms data preprocessing public key cryptography standards pkcs databases python programming natural language processing algorithms key management software installation data validation python python programming,1,1,0.0,0.0,11.472113887062386,0.8339860931033407,0.3335944372413363
coursera_150,Coursera,Python for Cybersecurity,"Skills you'll gain: MITRE ATT&CK Framework, Cyber Threat Hunting, Threat Detection, Endpoint Detection and Response, Cybersecurity, Network Security, Cyber Security Strategy, System Monitoring, Cyber Operations, Threat Management, Continuous Monitoring, Cyber Threat Intelligence, Exploitation techniques, Data Persistence, Scripting, Network Monitoring, Persistence, Python Programming, Data Access, Computer Programming",Python Programming,python,Infosec,0.0,544000,Free,Intermediate,English,,https://www.coursera.org/specializations/pythonforcybersecurity,,2026-01-29T14:48:22.095147,122,python cybersecurity skills gain mitre att framework cyber threat hunting threat detection endpoint detection response cybersecurity network security cyber security strategy system monitoring cyber operations threat management continuous monitoring cyber threat intelligence exploitation techniques data persistence scripting network monitoring persistence python programming data access computer programming python python programming,1,2,0.0,0.0,13.206706364071684,0.9600854342769717,0.3840341737107887
